Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material,Category
Walls,Basic Wall,L166_Wall_100mm (15-20 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (15-20 COAT),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Wall_100mm(0-0 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm(0-0 COAT),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Wall_100mm (20-0 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (20-0 COAT),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Wall_100mm (15-15 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (15-15 COAT),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Wall_100mm (15-0 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (15-0 COAT),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Dry Wall 4C_76.5mm,Basic Wall,04:MS13,,76.5mm THK DRYWALL,,L166_Dry Wall 4C_76.5mm,Default,,
Walls,Basic Wall,L166_TILE_50mm LIFT,Basic Wall,B2010120,Ext. Wall - Precast,1200x600x11mm Ceramic Wall Tiles,,L166_TILE_50mm LIFT,_LIFT,,
Walls,Basic Wall,L166_Tiles_35mm (Staggered),Basic Wall,B2010120,Ext. Wall - Precast,300x600 Polished Porcelain Wall Tiles,,L166_Tiles_35mm (Staggered),Toilet Staggered Tile,,
Walls,Basic Wall,L166_Wall_150mm_ALC PANEL EXT (0-0),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall_150mm_ALC PANEL EXT (0-0),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Host,Basic Wall,,,Stainless Steel Strip,,L166_Host,Default,,
Walls,Basic Wall,L166_Wall_150mm_ALC PANEL EXT (No Plaster),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall_150mm_ALC PANEL EXT (No Plaster),00_L166_PRECAST WALL,,
Walls,Basic Wall,L166_Wall_100mm (25-25 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (25-25 COAT),00_L166_PRECAST WALL,,
Doors,LCBC_DD_Door,S2200w x 2500h (2590 S.O.),LCBC_DD_Door,,,Double Leaf Door,,S2200w x 2500h (2590 S.O.),,,
Doors,LCBC_UD_Door,1500 x 2150 300 leaf (2175 S.O.),LCBC_UD_Door,,,Unequal Double Leaf Door,,1500 x 2150 300 leaf (2175 S.O.),,,
Doors,LCBC_SD_Door,1000W x 2500HT (2690 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),1000W x 2500HT (2690 S.O.),,,
Doors,LCBC_SD_Door,800W x 2100HT (2175 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),800W x 2100HT (2175 S.O.),,,
Doors,LCBC_SD_Door,850W x 2100HT (2190 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),850W x 2100HT (2190 S.O.),,,
Doors,LCBC_SD_Door,600W x 2100HT (2290 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),600W x 2100HT (2290 S.O.),,,
Doors,LCBC_DD_Glass Door,1800w x 2500h (2525 S.O.),LCBC_DD_Glass Door,,,Double Leaf Door,,1800w x 2500h (2525 S.O.),,,
Doors,LCBC_SD_Hatch Door,910W x 1060HT S.O.,LCBC_SD_Hatch Door,,,Access Hatch Door,General Aluminium Door (Where Expose to Weather),910W x 1060HT S.O.,,,
Floors,Floor,LCBC_AR_FL_75mm,Floor,,,75mmTHK Cement Sand Screed Topping,,LCBC_AR_FL_75mm,Glass Fiber Reinforced Gypsum,,
Floors,Floor,LCBC_AR_FL_50mm TILES (600x600mm),Floor,,,600x600x9.5mm Unglazed Porcelain Floor Tiles,,LCBC_AR_FL_50mm TILES (600x600mm),TILES 600x600,,
Floors,Floor,LCBC_AR_FL_50mm TL-01,Floor,,,150x600 Timberlook-Alike Floor Tiles,,LCBC_AR_FL_50mm TL-01,150x600mm TILES staggered,,
Floors,Floor,LCBC_AR_FL_175mm,Floor,,,175mmTHK Cement Sand Screed Topping,,LCBC_AR_FL_175mm,FN-SKIM COAT,,
Floors,Floor,LCBC_AR_FL_20mm STFL,Floor,,,20mmTHK Cement Sand Screed Topping,,LCBC_AR_FL_20mm STFL,Default,,
Floors,Floor,LCBC_AR_FL_20mm STFL TL-01,Floor,,,150x600 Timberlook-Alike Floor Tiles,,LCBC_AR_FL_20mm STFL TL-01,150x600mm TILES staggered,,
Floors,Floor,LCBC_AR_FL_50mm_LIFT,Floor,,,1200x600x11mm Ceramic Floor Tiles,,LCBC_AR_FL_50mm_LIFT,Floor Tile 600x1200,,
Floors,Floor,LCBC_AR_FL_390mm (Countertop) 2,Floor,,,Simulated Stone - Surface Countertop,,LCBC_AR_FL_390mm (Countertop) 2,<By Category>,,
Generic Models,LCBC_Opening Wall1,LCBC_Opening Wall 2,LCBC_Opening Wall1,,,WALL OPENING,,LCBC_Opening Wall 2,,,
Generic Models,LCBC_Opening Wall1,LCBC_Opening Wall,LCBC_Opening Wall1,,,WALL OPENING,,LCBC_Opening Wall,,,
Generic Models,22FX5,22FX41,22FX5,,,Deck Mounter Sensor Tap-Type 1,,22FX41,,,
Generic Models,22FX1,22FX1,22FX1,,,Wall-Hung Water Closet-Type 1,,22FX1,,,
Generic Models,10TA93,10TA93,10TA93,,,Soap holder (Surface Mounted),,10TA93,,,
Generic Models,10TA81_GB2,10TA81_GB700,10TA81_GB2,,,Handicapped Grab Bars for Water Closet..,,10TA81_GB700,,,
Generic Models,22FX4,22FX31,22FX4,,,Undercounter Wash Hand Basin,,22FX31,,,
Generic Models,Below Pit Safety Switch (L-BD1-11),Below Pit Safety Switch (L-BD2-12),Below Pit Safety Switch (L-BD1-11),,,,,Below Pit Safety Switch (L-BD2-12),,,
Generic Models,Below Pit Safety Switch (L-BD1-11),Below Pit Safety Switch (L-BD1-11),Below Pit Safety Switch (L-BD1-11),,,,,Below Pit Safety Switch (L-BD1-11),,,
Generic Models,Below Pit Safety Switch (L-BD1-11),Below Pit Safety Switch (L-BD1.04),Below Pit Safety Switch (L-BD1-11),,,,,Below Pit Safety Switch (L-BD1.04),,,
Generic Models,Below Pit Safety Switch (L-BD1-11),"Below Pit Safety Switch (L-BD1.01, 02 & 03)",Below Pit Safety Switch (L-BD1-11),,,,,"Below Pit Safety Switch (L-BD1.01, 02 & 03)",,,
Generic Models,Below Pit Safety Switch (L-BD1-11),"Below Pit Safety Switch (L-BD1.05, 06, 07 & 08)",Below Pit Safety Switch (L-BD1-11),,,,,"Below Pit Safety Switch (L-BD1.05, 06, 07 & 08)",,,
Generic Models,Below Pit Safety Switch (L-BD1-12 & 13),Below Pit Safety Switch (L-BD1-11),Below Pit Safety Switch (L-BD1-12 & 13),,,,,Below Pit Safety Switch (L-BD1-11),,,
Generic Models,Cat Ladder (L-BD1.11),Cat Ladder (L-BD1.11),Cat Ladder (L-BD1.11),,,,,Cat Ladder (L-BD1.11),,,
Generic Models,Cat Ladder (L-BD1.11),Cat Ladder (L-BD1.04),Cat Ladder (L-BD1.11),,,,,Cat Ladder (L-BD1.04),,,
Generic Models,Cat Ladder (L-BD1.11),"Cat Ladder (L-BD1.01, 02 & 03)",Cat Ladder (L-BD1.11),,,,,"Cat Ladder (L-BD1.01, 02 & 03)",,,
Generic Models,Pit Governor (L-BD1.11),Pit Governor (L-BD1.11),Pit Governor (L-BD1.11),,,,,Pit Governor (L-BD1.11),,,
Generic Models,Top Pit Safety Switch (L-BD1-11),Top Pit Safety Switch (L-BD1-11),Top Pit Safety Switch (L-BD1-11),,,,,Top Pit Safety Switch (L-BD1-11),,,
Generic Models,Top Pit Safety Switch (L-BD1-11),Top Pit Safety Switch (L-BD1.04),Top Pit Safety Switch (L-BD1-11),,,,,Top Pit Safety Switch (L-BD1.04),,,
Generic Models,Top Pit Safety Switch (L-BD1-11),"Top Pit Safety Switch (L-BD1.01, 02 & 03)",Top Pit Safety Switch (L-BD1-11),,,,,"Top Pit Safety Switch (L-BD1.01, 02 & 03)",,,
Generic Models,Top Pit Safety Switch (L-BD1-11),"Top Pit Safety Switch (L-BD1.05, 06, 07 & 08)",Top Pit Safety Switch (L-BD1-11),,,,,"Top Pit Safety Switch (L-BD1.05, 06, 07 & 08)",,,
Generic Models,Cwt (L-BD1.11),Cwt (L-BD1.11),Cwt (L-BD1.11),,,,,Cwt (L-BD1.11),,,
Generic Models,L-BD1.11 (Basement),L-BD1.11 (Basement),L-BD1.11 (Basement),,,,,L-BD1.11 (Basement),,,
Generic Models,Cat Ladder (L-BD1.12 & 13),Cat Ladder (L-BD1.12 & 13),Cat Ladder (L-BD1.12 & 13),,,,,Cat Ladder (L-BD1.12 & 13),,,
Generic Models,UPS (L-BD1.12 & 13),UPS (L-BD1.12 & 13),UPS (L-BD1.12 & 13),,,,,UPS (L-BD1.12 & 13),,,
Generic Models,Control Panel (L-BD1.12 & 13),Control Panel (L-BD1.12 & 13),Control Panel (L-BD1.12 & 13),,,,,Control Panel (L-BD1.12 & 13),,,
Generic Models,Top Governor (L-BD1.12 & 13),Top Governor (L-BD1.12 & 13),Top Governor (L-BD1.12 & 13),,,,,Top Governor (L-BD1.12 & 13),,,
Generic Models,Pit Governor (L-BD1.12 & 13),Pit Governor (L-BD1.12 & 13),Pit Governor (L-BD1.12 & 13),,,,,Pit Governor (L-BD1.12 & 13),,,
Generic Models,Separator Beam (BD1.12 & 13),Separator Beam (BD1.12 & 13),Separator Beam (BD1.12 & 13),,,,,Separator Beam (BD1.12 & 13),,,
Generic Models,Pit Governor (L-BD1.04),Pit Governor (L-BD1.04),Pit Governor (L-BD1.04),,,,,Pit Governor (L-BD1.04),,,
Generic Models,Cwt (L-BD1.04),Cwt (L-BD1.04),Cwt (L-BD1.04),,,,,Cwt (L-BD1.04),,,
Generic Models,L-BD1.04 (Basement),L-BD1.04 (Basement),L-BD1.04 (Basement),,,,,L-BD1.04 (Basement),,,
Generic Models,"Cwt (L-BD1.01, 02 & 03)","Cwt (L-BD1.01, 02 & 03)","Cwt (L-BD1.01, 02 & 03)",,,,,"Cwt (L-BD1.01, 02 & 03)",,,
Generic Models,"Pit Governor (L-BD1.01, 02 & 03)","Pit Governor (L-BD1.01, 02 & 03)","Pit Governor (L-BD1.01, 02 & 03)",,,,,"Pit Governor (L-BD1.01, 02 & 03)",,,
Generic Models,L.BD1.03 (Basement),L.BD1.03 (Basement),L.BD1.03 (Basement),,,,,L.BD1.03 (Basement),,,
Generic Models,Pit Governor (L-BD1.01 & 02),Pit Governor (L-BD1.01 & 02),Pit Governor (L-BD1.01 & 02),,,,,Pit Governor (L-BD1.01 & 02),,,
Generic Models,Separator Beam (BD1.01 & 02),Separator Beam (BD1.01 & 02),Separator Beam (BD1.01 & 02),,,,,Separator Beam (BD1.01 & 02),,,
Generic Models,"Cat Ladder (L-BD1.05, 06, 07 & 08)","Cat Ladder (L-BD1.05, 06, 07 & 08)","Cat Ladder (L-BD1.05, 06, 07 & 08)",,,,,"Cat Ladder (L-BD1.05, 06, 07 & 08)",,,
Generic Models,"Cwt (L-BD1.05, 06, 07 & 08)1","Cwt (L-BD1.05, 06, 07 & 08)","Cwt (L-BD1.05, 06, 07 & 08)1",,,,,"Cwt (L-BD1.05, 06, 07 & 08)",,,
Generic Models,"Separator Beam (BD1.05,06, 07 & 08)","Separator Beam (BD1.05,06, 07 & 08)","Separator Beam (BD1.05,06, 07 & 08)",,,,,"Separator Beam (BD1.05,06, 07 & 08)",,,
Generic Models,"Motor Room Governor (L-BD1.01, 02, 03)","Motor Room Governor (L-BD1.01, 02, 03)","Motor Room Governor (L-BD1.01, 02, 03)",,,,,"Motor Room Governor (L-BD1.01, 02, 03)",,,
Generic Models,Motor Room Governor (L-BD1.11),Motor Room Governor (L-BD1.04),Motor Room Governor (L-BD1.11),,,,,Motor Room Governor (L-BD1.04),,,
Generic Models,Motor Room Governor (L-BD1.11),"Motor Room Governor (L-BD1.05,06,07 & 08)",Motor Room Governor (L-BD1.11),,,,,"Motor Room Governor (L-BD1.05,06,07 & 08)",,,
Generic Models,Motor Room Governor (L-BD1.11),Motor Room Governor (L-BD1.11),Motor Room Governor (L-BD1.11),,,,,Motor Room Governor (L-BD1.11),,,
Generic Models,L-BD1.11 (1st),L-BD1.11 (1st),L-BD1.11 (1st),,,,,L-BD1.11 (1st),,,
Generic Models,L-BD1.11 (3rd),L-BD1.11 (3rd),L-BD1.11 (3rd),,,,,L-BD1.11 (3rd),,,
Generic Models,L-BD1.11 (9th),L-BD1.11 (9th),L-BD1.11 (9th),,,,,L-BD1.11 (9th),,,
Generic Models,(L-BD1.05 & 06) 1st,(L-BD1.05 & 06) 1st,(L-BD1.05 & 06) 1st,,,,,(L-BD1.05 & 06) 1st,,,
Generic Models,(L-BD1.05 & 06) 2nd,(L-BD1.05 & 06) 2nd,(L-BD1.05 & 06) 2nd,,,,,(L-BD1.05 & 06) 2nd,,,
Generic Models,(L-BD1.05 & 06) 9th,(L-BD1.05 & 06) 9th,(L-BD1.05 & 06) 9th,,,,,(L-BD1.05 & 06) 9th,,,
Generic Models,L-BD1.11 (4th),L-BD1.11 (4th),L-BD1.11 (4th),,,,,L-BD1.11 (4th),,,
Generic Models,L-BD1.11 (5th),L-BD1.11 (5th),L-BD1.11 (5th),,,,,L-BD1.11 (5th),,,
Generic Models,L-BD1.11 (6th),L-BD1.11 (6th),L-BD1.11 (6th),,,,,L-BD1.11 (6th),,,
Generic Models,L-BD1.11 (7th),L-BD1.11 (7th),L-BD1.11 (7th),,,,,L-BD1.11 (7th),,,
Generic Models,L-BD1.11 (8th),L-BD1.11 (8th),L-BD1.11 (8th),,,,,L-BD1.11 (8th),,,
Generic Models,(L-BD1.05 & 06) 3rd,(L-BD1.05 & 06) 3rd,(L-BD1.05 & 06) 3rd,,,,,(L-BD1.05 & 06) 3rd,,,
Generic Models,(L-BD1.05 & 06) 4th,(L-BD1.05 & 06) 4th,(L-BD1.05 & 06) 4th,,,,,(L-BD1.05 & 06) 4th,,,
Generic Models,(L-BD1.05 & 06) 6th,(L-BD1.05 & 06) 6th,(L-BD1.05 & 06) 6th,,,,,(L-BD1.05 & 06) 6th,,,
Generic Models,(L-BD1.05 & 06) 7th,(L-BD1.05 & 06) 7th,(L-BD1.05 & 06) 7th,,,,,(L-BD1.05 & 06) 7th,,,
Generic Models,(L-BD1.05 & 06) 8th,(L-BD1.05 & 06) 8th,(L-BD1.05 & 06) 8th,,,,,(L-BD1.05 & 06) 8th,,,
Generic Models,(L-BD1.07 & 08) 1st,(L-BD1.07 & 08) 1st,(L-BD1.07 & 08) 1st,,,,,(L-BD1.07 & 08) 1st,,,
Generic Models,(L-BD1.07 & 08) 2nd,(L-BD1.07 & 08) 2nd,(L-BD1.07 & 08) 2nd,,,,,(L-BD1.07 & 08) 2nd,,,
Generic Models,(L-BD1.07 & 08) 3rd,(L-BD1.07 & 08) 3rd,(L-BD1.07 & 08) 3rd,,,,,(L-BD1.07 & 08) 3rd,,,
Generic Models,(L-BD1.07 & 08) 4th,(L-BD1.07 & 08) 4th,(L-BD1.07 & 08) 4th,,,,,(L-BD1.07 & 08) 4th,,,
Generic Models,(L-BD1.07 & 08) 6th,(L-BD1.07 & 08) 6th,(L-BD1.07 & 08) 6th,,,,,(L-BD1.07 & 08) 6th,,,
Generic Models,(L-BD1.07 & 08) 7th,(L-BD1.07 & 08) 7th,(L-BD1.07 & 08) 7th,,,,,(L-BD1.07 & 08) 7th,,,
Generic Models,(L-BD1.07 & 08) 8th,(L-BD1.07 & 08) 8th,(L-BD1.07 & 08) 8th,,,,,(L-BD1.07 & 08) 8th,,,
Generic Models,(L-BD1.07 & 08) 9th,(L-BD1.07 & 08) 9th,(L-BD1.07 & 08) 9th,,,,,(L-BD1.07 & 08) 9th,,,
Generic Models,L-BD1.04 (1st),L-BD1.04 (1st),L-BD1.04 (1st),,,,,L-BD1.04 (1st),,,
Generic Models,L-BD1.04 (2nd),L-BD1.04 (2nd),L-BD1.04 (2nd),,,,,L-BD1.04 (2nd),,,
Generic Models,L-BD1.04 (3rd),L-BD1.04 (3rd),L-BD1.04 (3rd),,,,,L-BD1.04 (3rd),,,
Generic Models,L-BD1.04 (4th),L-BD1.04 (4th),L-BD1.04 (4th),,,,,L-BD1.04 (4th),,,
Generic Models,L-BD1.04 (5th),L-BD1.04 (5th),L-BD1.04 (5th),,,,,L-BD1.04 (5th),,,
Generic Models,L-BD1.04 (6th),L-BD1.04 (6th),L-BD1.04 (6th),,,,,L-BD1.04 (6th),,,
Generic Models,L-BD1.04 (7th),L-BD1.04 (7th),L-BD1.04 (7th),,,,,L-BD1.04 (7th),,,
Generic Models,L-BD1.04 (8th),L-BD1.04 (8th),L-BD1.04 (8th),,,,,L-BD1.04 (8th),,,
Generic Models,L-BD1.04 (9th),L-BD1.04 (9th),L-BD1.04 (9th),,,,,L-BD1.04 (9th),,,
Generic Models,L-BD1.03 (1st),L-BD1.03 (1st),L-BD1.03 (1st),,,,,L-BD1.03 (1st),,,
Generic Models,L-BD1.03 (3rd),L-BD1.03 (3rd),L-BD1.03 (3rd),,,,,L-BD1.03 (3rd),,,
Generic Models,L-BD1.03 (4th),L-BD1.03 (4th),L-BD1.03 (4th),,,,,L-BD1.03 (4th),,,
Generic Models,L-BD1.03 (5th),L-BD1.03 (5th),L-BD1.03 (5th),,,,,L-BD1.03 (5th),,,
Generic Models,L-BD1.03 (6th),L-BD1.03 (6th),L-BD1.03 (6th),,,,,L-BD1.03 (6th),,,
Generic Models,L-BD1.03 (7th),L-BD1.03 (7th),L-BD1.03 (7th),,,,,L-BD1.03 (7th),,,
Generic Models,L-BD1.03 (8th),L-BD1.03 (8th),L-BD1.03 (8th),,,,,L-BD1.03 (8th),,,
Generic Models,L-BD1.03 (9th),L-BD1.03 (9th),L-BD1.03 (9th),,,,,L-BD1.03 (9th),,,
Generic Models,(L-BD1.01 & 02) Basement,(L-BD1.01 & 02) Basement,(L-BD1.01 & 02) Basement,,,,,(L-BD1.01 & 02) Basement,,,
Generic Models,(L-BD1.01 & 02) 1st,(L-BD1.01 & 02) 1st,(L-BD1.01 & 02) 1st,,,,,(L-BD1.01 & 02) 1st,,,
Generic Models,(L-BD1.01 & 02) 3rd,(L-BD1.01 & 02) 3rd,(L-BD1.01 & 02) 3rd,,,,,(L-BD1.01 & 02) 3rd,,,
Generic Models,(L-BD1.01 & 02) 4th,(L-BD1.01 & 02) 4th,(L-BD1.01 & 02) 4th,,,,,(L-BD1.01 & 02) 4th,,,
Generic Models,(L-BD1.01 & 02) 5th,(L-BD1.01 & 02) 5th,(L-BD1.01 & 02) 5th,,,,,(L-BD1.01 & 02) 5th,,,
Generic Models,(L-BD1.01 & 02) 6th,(L-BD1.01 & 02) 6th,(L-BD1.01 & 02) 6th,,,,,(L-BD1.01 & 02) 6th,,,
Generic Models,(L-BD1.01 & 02) 7th,(L-BD1.01 & 02) 7th,(L-BD1.01 & 02) 7th,,,,,(L-BD1.01 & 02) 7th,,,
Generic Models,(L-BD1.01 & 02) 8th,(L-BD1.01 & 02) 8th,(L-BD1.01 & 02) 8th,,,,,(L-BD1.01 & 02) 8th,,,
Generic Models,(L-BD1.01 & 02) 9th,(L-BD1.01 & 02) 9th,(L-BD1.01 & 02) 9th,,,,,(L-BD1.01 & 02) 9th,,,
Generic Models,(L-BD1.12 & 13) (Basement),(L-BD1.12 & 13) (Basement),(L-BD1.12 & 13) (Basement),,,,,(L-BD1.12 & 13) (Basement),,,
Generic Models,(L-BD1.12 & 13) 1st,(L-BD1.12 & 13) 1st,(L-BD1.12 & 13) 1st,,,,,(L-BD1.12 & 13) 1st,,,
Generic Models,(L-BD1.12 & 13) 2nd,(L-BD1.12 & 13) 2nd,(L-BD1.12 & 13) 2nd,,,,,(L-BD1.12 & 13) 2nd,,,
Generic Models,(L-BD1.07 & 08) 5th,(L-BD1.07 & 08) 5th,(L-BD1.07 & 08) 5th,,,,,(L-BD1.07 & 08) 5th,,,
Generic Models,(L-BD1.05 & 06) 5th,(L-BD1.05 & 06) 5th,(L-BD1.05 & 06) 5th,,,,,(L-BD1.05 & 06) 5th,,,
Generic Models,"Pit Governor (L-BD1.05, 06, 07 & 08)","Pit Governor (L-BD1.05, 06, 07 & 08)","Pit Governor (L-BD1.05, 06, 07 & 08)",,,,,"Pit Governor (L-BD1.05, 06, 07 & 08)",,,
Generic Models,Cwt (L-BD1.12 & 13),Cwt (L-BD1.12 & 13),Cwt (L-BD1.12 & 13),,,,,Cwt (L-BD1.12 & 13),,,
Generic Models,Hoisting Hook,Hoisting Hook,Hoisting Hook,,,,,Hoisting Hook,,,
Mechanical Equipment,,,L-BD1.11 (Fire Lift),,,,,,,,
Mechanical Equipment,,,Car Buffer (L-BD1.11),,,,,,,,
Mechanical Equipment,,,Cwt Buffer (L-BD1.11),,,,,,,,
Mechanical Equipment,,,(L-BD1.11) Brackets,,,,,,,,
Mechanical Equipment,,,L-BD1.12 (Carpark Lift),,,,,,,,
Mechanical Equipment,,,L-BD1.13 (Carpark Lift),,,,,,,,
Mechanical Equipment,,,Cwt Buffer (L-BD1.12 & 13),,,,,,,,
Mechanical Equipment,,,Car Buffer (L-BD1.12 & 13),,,,,,,,
Mechanical Equipment,,,L-BD1.04 (Fire Lift),,,,,,,,
Mechanical Equipment,,,Car Buffer (L-BD1.04),,,,,,,,
Mechanical Equipment,,,Cwt Buffer (L-BD1.04),,,,,,,,
Mechanical Equipment,,,(L-BD1.04) Brackets,,,,,,,,
Mechanical Equipment,,,"L-BD1.01, 02 & 03 (Goods Lift)",,,,,,,,
Mechanical Equipment,,,"(L-BD1.01, 02 & 03) 400 Sheave",,,,,,,,
Mechanical Equipment,,,"Car Buffer (L-BD1.01, 02 & 03)",,,,,,,,
Mechanical Equipment,,,"Cwt Buffer (L-BD1.01, 02 & 03)",,,,,,,,
Mechanical Equipment,,,(L-BD1.03) Brackets,,,,,,,,
Mechanical Equipment,,,(L-BD1.01 & 02) Brackets,,,,,,,,
Mechanical Equipment,,,L-BD1.05 & 06 (Passenger Lift),,,,,,,,
Mechanical Equipment,,,L-BD1.07 & 08 (Passenger Lift),,,,,,,,
Mechanical Equipment,,,(L-BD1.06 & 08) Brackets,,,,,,,,
Mechanical Equipment,,,(L-BD1.05 & 07) Brackets,,,,,,,,
Mechanical Equipment,,,"Dia 520 Motor w Dia 400 (L-BD1.01, 02, 03)",,,,,,,,
Mechanical Equipment,,,I-Beam & Plinths (L-BD1.04),,,,,,,,
Mechanical Equipment,,,Dia 322 Motor (L-BD1.11),,,,,,,,
Mechanical Equipment,,,I-Beam & Plinths (L-BD1.11),,,,,,,,
Mechanical Equipment,,,"Car Buffer (L-BD1.05, 06, 07 & 08)",,,,,,,,
Mechanical Equipment,,,"Cwt Buffer (L-BD1.05, 06, 07 & 08)",,,,,,,,
Mechanical Equipment,,,"I-Beam & Plinths (L-BD1.01, 02, 03)",,,,,,,,
Mechanical Equipment,,,(L-BD1.12 & 13) Brackets (Rails C & D),,,,,,,,
Mechanical Equipment,,,(L-BD1.12 & 13) Brackets (Rails A),,,,,,,,
Mechanical Equipment,,,(L-BD1.12 & 13) Brackets (Rails B),,,,,,,,
Mechanical Equipment,,,I-Beam & Plinths (L-BD1.07 & 08),,,,,,,,
Mechanical Equipment,,,I-Beam & Plinths (L-BD1.05 & 06),,,,,,,,
Mechanical Equipment,,,Hoisting Beam (L-BD1.12 & 13),,,,,,,,
Mechanical Equipment,,,Dia 322 Motor (L-BD1.12 & 13),,,,,,,,
Electrical Equipment,,,"LMR Set A (L-BD1.01, 02 & 03)",,,,,,,,
Electrical Equipment,,,"View D1 (L-BD1.01,02 & 03)",,,,,,,,
Electrical Equipment,,,LMR Set A (L-BD1.04),,,,,,,,
Electrical Equipment,,,View C (L-BD1.11)),,,,,,,,
Electrical Equipment,,,View D1 (L-BD1.04),,,,,,,,
Electrical Equipment,,,"View D2 (L-BD1.05,06,07 & 08)",,,,,,,,
Electrical Equipment,,,"UPS (L-BD1.05,06,07 & 08)",,,,,,,,
Electrical Equipment,,,"CCTV (L-BD1.05,06,07 & 08)",,,,,,,,
Electrical Equipment,,,"View C2 (L-BD1.05,06,07 & 08)",,,,,,,,
Electrical Equipment,,,LMR Set A (L-BD1.11),,,,,,,,
Electrical Equipment,,,View D (L-BD1.11),,,,,,,,
Electrical Equipment,,,"LMR Set A (L-BD1.05, 06, 07 & 08)",,,,,,,,
Electrical Fixtures,TEE_Electrical Fixture_SSO_Wall Recessed,230V 13A SSO Metalclad,TEE_Electrical Fixture_SSO_Wall Recessed,,,,,230V 13A SSO Metalclad,,,
Electrical Fixtures,TEE_Electrical Fixture_SSO_Wall Recessed,230V 13A SSO (2G) Standard,TEE_Electrical Fixture_SSO_Wall Recessed,,,,,230V 13A SSO (2G) Standard,,,
Electrical Fixtures,TEE_Electrical Fixture_SSO_Wall Recessed,230V 13A SSO Standard,TEE_Electrical Fixture_SSO_Wall Recessed,,,,,230V 13A SSO Standard,,,
Electrical Fixtures,TEE_Electrical Fixture_SSO_Wall Recessed,230V 15A SSO (2G) Metalclad,TEE_Electrical Fixture_SSO_Wall Recessed,,,,,230V 15A SSO (2G) Metalclad,,,
Electrical Fixtures,TEE_Electrical Fixture_SSO_Wall Recessed,230V 13A SSO (2G) Metalclad,TEE_Electrical Fixture_SSO_Wall Recessed,,,,,230V 13A SSO (2G) Metalclad,,,
Electrical Fixtures,TEE_Electrical Fixture_SSO_Wall Recessed,230V 15A SSO (2G) Metalclad (WP),TEE_Electrical Fixture_SSO_Wall Recessed,,,,,230V 15A SSO (2G) Metalclad (WP),,,
Electrical Fixtures,,,PB_ELEC_GEN_Isolator_Wall Surface,,,,,,,,
Electrical Fixtures,,,PB_ELEC_GEN_Earth Bar_Wall Mounted,,,,,,,,
Electrical Fixtures,,,PB_ELEC_GEN_Ceeform_Wall Mounted,,,,,,,,
Electrical Fixtures,TEE_Electrical Fixture_SSO_Weatherproof,230V 13A SSO (2G) Standard (WP),TEE_Electrical Fixture_SSO_Weatherproof,,,,,230V 13A SSO (2G) Standard (WP),,,
Electrical Fixtures,TEE_Electrical Fixture_SSO_Weatherproof,230V 13A SSO (2G) Metalclad (WP),TEE_Electrical Fixture_SSO_Weatherproof,,,,,230V 13A SSO (2G) Metalclad (WP),,,
Electrical Fixtures,TEE_Electrical Fixture_SSO_Weatherproof,230V 13A SSO Metalclad (WP),TEE_Electrical Fixture_SSO_Weatherproof,,,,,230V 13A SSO Metalclad (WP),,,
Electrical Fixtures,TEE_Electrical Fixture_SSO_Exposed,230V 13A SSO (2G) Metalclad,TEE_Electrical Fixture_SSO_Exposed,,,,,230V 13A SSO (2G) Metalclad,,,
Electrical Fixtures,TEE_Electrical Fixture_SSO_Exposed,230V 13A SSO Metalclad,TEE_Electrical Fixture_SSO_Exposed,,,,,230V 13A SSO Metalclad,,,
Electrical Fixtures,,,PB_ELEC_LTG_Fan_Wall,,,,,,,,
Electrical Fixtures,,,PB_ELEC_LPS_Earth Pit_Non-Hosted,,,,,,,,
Electrical Fixtures,,,TEE_Electrical Fixture_Isolator,,,,,,,,
Electrical Fixtures,PB_ELEC_GEN_Connector Unit_Wall Mounted,230V 13A CU w/o Switch,PB_ELEC_GEN_Connector Unit_Wall Mounted,,,,,230V 13A CU w/o Switch,,,
Electrical Fixtures,,,TEE_Electrical Fixture_Isolator_100A KT03,,,,,,,,
