MCR13 - Site (External Work),Linkway & covered area,"Generic Model, Roofs, Columns, Structural Framing ",SITE-LNMK-50W,"{'Description': 'Any text||||user can use this parameter as desired', 'Level': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'Height': 'Any number||mm||', 'Width': 'Any number||mm||', 'Material': 'Any text||||This is Revit built-in parameter (For Walls, Material will be scheduled as Material: Name)', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR13 - Site (External Work),Parking,Parking ,SITE-LW-1500W*2200H,"{'Description': 'Any text||||user can use this parameter as desired', 'Level': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'CrossSectionalProfile': 'Any text||||', 'Height': 'Any number||mm||', 'Width': 'Any number||mm||', 'Material': 'Any text||||This is Revit built-in parameter (For Walls, Material will be scheduled as Material: Name)', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR13 - Site (External Work),Retaining Wall,"Generic Model, Walls ",SITE-PK-VCLE_2400W*3600L,"{'Description': 'Any text||||user can use this parameter as desired', 'Level': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'Headroom': 'Any number||mm||', 'LotLength': 'Any number||mm||', 'LotWidth': 'Any number||mm||', 'Material': 'Any text||||This is Revit built-in parameter (For Walls, Material will be scheduled as Material: Name)', 'Offset': 'Any text||||', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR13 - Site (External Work),Road/Driveway,"Generic Model, Toposurface, Floors ",SITE-RW-300THK,"{'Description': 'Any text||||user can use this parameter as desired', 'Level': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'CrossSectionalProfile': 'Any text||||', 'Height': 'Any number||mm||', 'Width': 'Any number||mm||', 'Material': 'Any text||||This is Revit built-in parameter (For Walls, Material will be scheduled as Material: Name)', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR13 - Site (External Work),Soft Landscaping,"Toposurface, Floor ",SITE-RD-400THK,"{'LoadBearing': 'Boolean (True/False)||||', 'Description': 'Any text||||user can use this parameter as desired', 'Level': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'Height': 'Any number||mm||', 'Width': 'Any number||mm||', 'Material': 'Any text||||This is Revit built-in parameter (For Walls, Material will be scheduled as Material: Name)', 'SlipResistance': 'Any text||||sample value is R9', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR13 - Site (External Work),Surface Water Discharge (drain),Generic Model,SITE-SFLS-600THK,"{'IfcExportAs': 'Any text||||to fill in IFC4.3 Entities; previously known as ExternalObject.Component', 'WaterConsumption': 'Any number||m³||', 'Description': 'Any text||||user can use this parameter as desired', 'Level': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'CrossSectionalProfile': 'Any text||||', 'Height': 'Any number||mm||', 'Width': 'Any number||mm||', 'Material': 'Any text||||This is Revit built-in parameter (For Walls, Material will be scheduled as Material: Name)', 'AssetCategory': 'Any text||||To fill in Asset Classification Group; e.g. 01.10.01, Refer to EIR Section 10.16; Previously known as COBie.Type.Category', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR13 - Site (External Work),Topographic surface,Toposurface,SITE-SDRN-350W*750D,"{'Description': 'Any text||||user can use this parameter as desired', 'Level': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'CrossSectionalProfile': 'Any text||||', 'Height': 'Any number||mm||', 'Width': 'Any number||mm||', 'Material': 'Any text||||This is Revit built-in parameter (For Walls, Material will be scheduled as Material: Name)', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR13 - Site (External Work),Wayfinding (signage),Generic Model,SITE-TOPO,"{'Description': 'Any text||||user can use this parameter as desired', 'Family': ""Any text||||as per JTC's naming convention""}"
MCR13 - Site (External Work),Wheel Stop,"Generic Model (Surface Mounted), Parking ",SITE-WFS-450W*450H,"{'Description': 'Any text||||user can use this parameter as desired', 'Level': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'CrossSectionalProfile': 'Any text||||', 'Height': 'Any number||mm||', 'Width': 'Any number||mm||', 'Material': 'Any text||||This is Revit built-in parameter (For Walls, Material will be scheduled as Material: Name)', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR13 - Site (External Work),Tree,Planting,SITE-WHS-300L*150W*100H,"{'Description': 'Any text||||user can use this parameter as desired', 'Level': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'CrossSectionalProfile': 'Any text||||', 'Height': 'Any number||mm||', 'Width': 'Any number||mm||', 'Material': 'Any text||||This is Revit built-in parameter (For Walls, Material will be scheduled as Material: Name)', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,General Specialty Equipment item,Specialty Equipment ,SITE-TREE: FERN,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'SpaceName': 'Any text||||Refer to EIR Section 10.1.4 Room/Space Naming; e.g. #B2-CPRM/1, previously known as COBie.Component.Space', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention""}"
MCR14 - Specialty Equipment,Specialist M&E Appliance and Equipment,Specialty Equipment ,SE-GSEI-700W*1800H,"{'IfcExportAs': 'Any text||||to fill in IFC4.3 Entities; previously known as ExternalObject.Component', 'LoadBearing': 'Boolean (True/False)||||', 'WarrantyEndDate': 'Any text||||YYYY-MM-DD', 'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'DegreeOfProtection': 'Any text||||e.g. IPXX', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'ModifiedDate': 'Any date||||Format to fill in is YYYY-MM-DD. Modified date refers to the date when the data was last modified or changed.', 'NumberOfPhases': 'Any number||||Fill in either 1 or 3', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,Coffee Machine,Specialty Equipment ,SE-SMEA-700W*1800H,"{'IfcExportAs': 'Any text||||to fill in IFC4.3 Entities; previously known as ExternalObject.Component', 'LoadBearing': 'Boolean (True/False)||||', 'WarrantyEndDate': 'Any text||||YYYY-MM-DD', 'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'DegreeOfProtection': 'Any text||||e.g. IPXX', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'ModifiedDate': 'Any date||||Format to fill in is YYYY-MM-DD. Modified date refers to the date when the data was last modified or changed.', 'NumberOfPhases': 'Any number||||Fill in either 1 or 3', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,Cooktop,Specialty Equipment,SE-CFM-500L*80W*300H,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,Dishwasher,Specialty Equipment,SE-CKTP-500L*80W*300H,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,Dryer,Specialty Equipment,SE-DSWH-300L*700W*1800H,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,"Fitment (towel rail, handrail, toilet tissue dispenser etc.)",Specialty Equipment,SE-DRYER-300L*700W*1800H,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,Freezer,Specialty Equipment,SE-GSEI-700W*1800H,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,Icemaker,Specialty Equipment,SE-FRZ-300L*700W*1800H,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,Medical Equipment,Specialty Equipment,SE-ICEMKR-300L*700W*1800H,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,Oven,Specialty Equipment,SE-GSEI-700W*1800H,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,Rangehood,Specialty Equipment,SE-OVEN-300L*700W*1800H,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,Refrigerator,Specialty Equipment,SE-RGEHD-300L*700W*1800H,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,Washing Machine,Specialty Equipment,SE-GSEI-700W*1800H,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR14 - Specialty Equipment,Ceiling Fan,Specialty Equipment,SE-GSEI-700W*1800H,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR15 - Staircase,Staircase,Staircase,SE-GSEI-700W*1800H,"{'Description': 'Any text||||user can use this parameter as desired', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'OverallHeight': 'Any number||mm||', 'OverallWidth': 'Any number||mm||', 'Model': 'Any text||||', 'Manufacturer': 'Any text||||Previously known as COBie.Type.Manufacturer', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR15 - Staircase,Stair Landing,Floors,SC-CON-SC-300T*150R,"{'FireRating': ""Any number||hr||Please fill in hours. e.g. ''2''"", 'IfcExportAs': 'Any text||||to fill in IFC4.3 Entities; previously known as ExternalObject.Component', 'LoadBearing': 'Boolean (True/False)||||', 'Pressure': 'Any number||||', 'Base Level': 'Any text||||', 'Description': 'Any text||||user can use this parameter as desired', 'Actual Number of Risers': 'Any number||||', 'Actual Riser Height': 'Any number||||', 'Actual Tread Depth': 'Any number||||', 'Width': 'Any number||mm||', 'Material': 'Any text||||This is Revit built-in parameter (For Walls, Material will be scheduled as Material: Name)', 'SlipResistance': 'Any text||||sample value is R9', 'Top Level': 'Any number||||', 'EmbodiedEnergy': 'Any number||||Please fill in Embodied carbon (unit is CO2/kg). This information is used for carbon accounting.', 'GlobalWarmingPotential': 'Any number||||GWP', 'MaterialGrade': 'Any text||||For structural objects, please fill in the concrete grade here.', 'ModifiedDate': 'Any date||||Format to fill in is YYYY-MM-DD. Modified date refers to the date when the data was last modified or changed.', 'Sound': 'Any number||||unit is dBA, to fill in sound pressure level', 'VolatileOrganicCompounds': 'Any text||||', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR17 - Wall,General Wall item,Walls,SC-CON-STLD-250THK,"{'Description': 'Any text||||user can use this parameter as desired', 'TopLevel': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'Area': 'Any number||m²||', 'Default Thickness': 'Any number||mm||', 'Volume': 'Any number||m³||', 'Material': 'Any text||||This is Revit built-in parameter (For Walls, Material will be scheduled as Material: Name)', 'TypicalReinforcement': 'Any text||||', 'Family': ""Any text||||as per JTC's naming convention"", 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR17 - Wall,Brickwall,Walls,WALL-GWI-200THK,"{'FireRating': ""Any number||hr||Please fill in hours. e.g. ''2''"", 'IfcExportAs': 'Any text||||to fill in IFC4.3 Entities; previously known as ExternalObject.Component', 'LoadBearing': 'Boolean (True/False)||||', 'ThermalTransmittance': 'Any number||||Please fill in U-value. Unit is watts per square meter per degree Celsius (W/m2K).', 'Base Constraint': 'Any text||||', 'Description': 'Any text||||user can use this parameter as desired', 'Structural Usage': 'Any text||||', 'Top Constraint': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'Type Mark': 'Any text||||user can use this parameter as desired', 'Area': 'Any number||m²||', 'Base Offset': 'Any number||mm||', 'Length': 'Any number||mm||', 'Top Offset': 'Any number||mm||', 'Unconnected Height': 'Any number||mm||', 'Volume': 'Any number||m³||', 'Width': 'Any number||mm||', 'AcousticRating': 'Any text||||e.g. STC 45', 'UValue': 'Any number||||', 'EmbodiedEnergy': 'Any number||||Please fill in Embodied carbon (unit is CO2/kg). This information is used for carbon accounting.', 'GlobalWarmingPotential': 'Any number||||GWP', 'MaterialGrade': 'Any text||||For structural objects, please fill in the concrete grade here.', 'ModelReference': 'Any text||||Previously known as COBie.Type.ModelReference', 'ModifiedDate': 'Any date||||Format to fill in is YYYY-MM-DD. Modified date refers to the date when the data was last modified or changed.', 'VolatileOrganicCompounds': 'Any text||||', 'Family': ""Any text||||as per JTC's naming convention"", 'Keynote': 'Any text||||', 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR17 - Wall,Cast In-Situ RC Wall,Walls,WALL-BW-200THK,"{'FireRating': ""Any number||hr||Please fill in hours. e.g. ''2''"", 'IfcExportAs': 'Any text||||to fill in IFC4.3 Entities; previously known as ExternalObject.Component', 'LoadBearing': 'Boolean (True/False)||||', 'ThermalTransmittance': 'Any number||||Please fill in U-value. Unit is watts per square meter per degree Celsius (W/m2K).', 'Base Constraint': 'Any text||||', 'Description': 'Any text||||user can use this parameter as desired', 'Structural Usage': 'Any text||||', 'Top Constraint': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'Type Mark': 'Any text||||user can use this parameter as desired', 'Area': 'Any number||m²||', 'Base Offset': 'Any number||mm||', 'Length': 'Any number||mm||', 'Top Offset': 'Any number||mm||', 'Unconnected Height': 'Any number||mm||', 'Volume': 'Any number||m³||', 'Width': 'Any number||mm||', 'AcousticRating': 'Any text||||e.g. STC 45', 'UValue': 'Any number||||', 'EmbodiedEnergy': 'Any number||||Please fill in Embodied carbon (unit is CO2/kg). This information is used for carbon accounting.', 'GlobalWarmingPotential': 'Any number||||GWP', 'MaterialGrade': 'Any text||||For structural objects, please fill in the concrete grade here.', 'ModelReference': 'Any text||||Previously known as COBie.Type.ModelReference', 'ModifiedDate': 'Any date||||Format to fill in is YYYY-MM-DD. Modified date refers to the date when the data was last modified or changed.', 'VolatileOrganicCompounds': 'Any text||||', 'Family': ""Any text||||as per JTC's naming convention"", 'Keynote': 'Any text||||', 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR17 - Wall,Curtain Wall,Curtain Walls,WALL-CIW-200THK,"{'FireRating': ""Any number||hr||Please fill in hours. e.g. ''2''"", 'IfcExportAs': 'Any text||||to fill in IFC4.3 Entities; previously known as ExternalObject.Component', 'LoadBearing': 'Boolean (True/False)||||', 'ThermalTransmittance': 'Any number||||Please fill in U-value. Unit is watts per square meter per degree Celsius (W/m2K).', 'Base Constraint': 'Any text||||', 'Description': 'Any text||||user can use this parameter as desired', 'Structural Usage': 'Any text||||', 'Top Constraint': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'Type Mark': 'Any text||||user can use this parameter as desired', 'Area': 'Any number||m²||', 'Base Offset': 'Any number||mm||', 'Length': 'Any number||mm||', 'Top Offset': 'Any number||mm||', 'Unconnected Height': 'Any number||mm||', 'Volume': 'Any number||m³||', 'Width': 'Any number||mm||', 'UValue': 'Any number||||', 'EmbodiedEnergy': 'Any number||||Please fill in Embodied carbon (unit is CO2/kg). This information is used for carbon accounting.', 'GlobalWarmingPotential': 'Any number||||GWP', 'MaterialGrade': 'Any text||||For structural objects, please fill in the concrete grade here.', 'ModelReference': 'Any text||||Previously known as COBie.Type.ModelReference', 'ModifiedDate': 'Any date||||Format to fill in is YYYY-MM-DD. Modified date refers to the date when the data was last modified or changed.', 'VolatileOrganicCompounds': 'Any text||||', 'Family': ""Any text||||as per JTC's naming convention"", 'Keynote': 'Any text||||', 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR17 - Wall,Dry Wall,Walls,WALL-CW-100THK,"{'FireRating': ""Any number||hr||Please fill in hours. e.g. ''2''"", 'IfcExportAs': 'Any text||||to fill in IFC4.3 Entities; previously known as ExternalObject.Component', 'LoadBearing': 'Boolean (True/False)||||', 'ThermalTransmittance': 'Any number||||Please fill in U-value. Unit is watts per square meter per degree Celsius (W/m2K).', 'WarrantyEndDate': 'Any text||||YYYY-MM-DD', 'Base Constraint': 'Any text||||', 'Description': 'Any text||||user can use this parameter as desired', 'Structural Usage': 'Any text||||', 'Top Constraint': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'Type Mark': 'Any text||||user can use this parameter as desired', 'Area': 'Any number||m²||', 'Base Offset': 'Any number||mm||', 'Length': 'Any number||mm||', 'PanelThickness': 'Any number||mm||', 'Top Offset': 'Any number||mm||', 'Unconnected Height': 'Any number||mm||', 'Volume': 'Any number||m³||', 'Width': 'Any number||mm||', 'AcousticRating': 'Any text||||e.g. STC 45', 'GlassType': 'Any text||||', 'HealthAndSafety': 'Any text||||', 'LightReflectanceIn': 'Any number||||', 'LightReflectanceOut': 'Any number||||', 'LightTransmittance': 'Any number||||', 'SC': 'Any number||||Shading Coefficient', 'SHGC': 'Any number||||Solar Heat Gain Coefficient', 'SolarReflectance': 'Any number||||', 'SolarTransmittance': 'Any number||||', 'UValue': 'Any number||||', 'ModifiedDate': 'Any date||||Format to fill in is YYYY-MM-DD. Modified date refers to the date when the data was last modified or changed.', 'Family': ""Any text||||as per JTC's naming convention"", 'Keynote': 'Any text||||', 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR17 - Wall,Lightweight Concrete Panel,Walls,WALL-DW-200THK,"{'FireRating': ""Any number||hr||Please fill in hours. e.g. ''2''"", 'IfcExportAs': 'Any text||||to fill in IFC4.3 Entities; previously known as ExternalObject.Component', 'LoadBearing': 'Boolean (True/False)||||', 'ThermalTransmittance': 'Any number||||Please fill in U-value. Unit is watts per square meter per degree Celsius (W/m2K).', 'Base Constraint': 'Any text||||', 'Description': 'Any text||||user can use this parameter as desired', 'Structural Usage': 'Any text||||', 'Top Constraint': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'Type Mark': 'Any text||||user can use this parameter as desired', 'Area': 'Any number||m²||', 'Base Offset': 'Any number||mm||', 'Length': 'Any number||mm||', 'Top Offset': 'Any number||mm||', 'Unconnected Height': 'Any number||mm||', 'Volume': 'Any number||m³||', 'Width': 'Any number||mm||', 'UValue': 'Any number||||', 'EmbodiedEnergy': 'Any number||||Please fill in Embodied carbon (unit is CO2/kg). This information is used for carbon accounting.', 'GlobalWarmingPotential': 'Any number||||GWP', 'MaterialGrade': 'Any text||||For structural objects, please fill in the concrete grade here.', 'ModelReference': 'Any text||||Previously known as COBie.Type.ModelReference', 'ModifiedDate': 'Any date||||Format to fill in is YYYY-MM-DD. Modified date refers to the date when the data was last modified or changed.', 'VolatileOrganicCompounds': 'Any text||||', 'Family': ""Any text||||as per JTC's naming convention"", 'Keynote': 'Any text||||', 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
MCR17 - Wall,Parapets Wall,Walls,WALL-LWCP-200THK,"{'FireRating': ""Any number||hr||Please fill in hours. e.g. ''2''"", 'IfcExportAs': 'Any text||||to fill in IFC4.3 Entities; previously known as ExternalObject.Component', 'LoadBearing': 'Boolean (True/False)||||', 'ThermalTransmittance': 'Any number||||Please fill in U-value. Unit is watts per square meter per degree Celsius (W/m2K).', 'Base Constraint': 'Any text||||', 'Description': 'Any text||||user can use this parameter as desired', 'Structural Usage': 'Any text||||', 'Top Constraint': 'Any text||||', 'Type Comments': 'Text contains||||to fill in MCR category number. e.g. MCR25-01-01-01. This is useful for filtering schedules.', 'Type Mark': 'Any text||||user can use this parameter as desired', 'Area': 'Any number||m²||', 'Base Offset': 'Any number||mm||', 'Length': 'Any number||mm||', 'Top Offset': 'Any number||mm||', 'Unconnected Height': 'Any number||mm||', 'Volume': 'Any number||m³||', 'Width': 'Any number||mm||', 'UValue': 'Any number||||', 'EmbodiedEnergy': 'Any number||||Please fill in Embodied carbon (unit is CO2/kg). This information is used for carbon accounting.', 'GlobalWarmingPotential': 'Any number||||GWP', 'MaterialGrade': 'Any text||||For structural objects, please fill in the concrete grade here.', 'ModelReference': 'Any text||||Previously known as COBie.Type.ModelReference', 'ModifiedDate': 'Any date||||Format to fill in is YYYY-MM-DD. Modified date refers to the date when the data was last modified or changed.', 'VolatileOrganicCompounds': 'Any text||||', 'Family': ""Any text||||as per JTC's naming convention"", 'Keynote': 'Any text||||', 'Type': ""Any text||||as per JTC's naming convention"", 'Uniclass': 'Any text||||'}"
